threshold_atr,lens,barrier,symbol,timeframe,segment,arm,seed,num_candidates,num_trades,total_return,max_drawdown,win_rate,guard,threshold_fraction,mean_net_r,net_r_win,net_r_loss,cost_r_median,breakeven_win_rate,win_rate_margin,profit_factor,cap_hit_rate,effective_risk_mean,guard_reject_rate
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,4,469.0,341.0,0.024060681408700477,0.18132984928238796,0.47214076246334313,0.003,0.3333333333333333,0.024888124912773115,1.3349679296037182,-1.1469054781719055,0.1344153956770187,0.45376615827080746,0.01837460419253567,1.0145767061433164,0.624633431085044,0.007543693952079449,0.07462686567164178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,5,469.0,333.0,0.10579014336392466,0.1317885535525016,0.4864864864864865,0.003,0.3333333333333333,0.059184800219371815,1.335957976214533,-1.1503897875655176,0.14490509018308206,0.45796203607323277,0.028524450413253744,1.0614942467053845,0.6666666666666666,0.007468236815376939,0.07462686567164178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,6,469.0,345.0,-0.13082391355600959,0.24435363594387405,0.4608695652173913,0.003,0.3333333333333333,-0.009692143285541603,1.320499589898069,-1.1467915281037893,0.14955114731460536,0.45982045892584217,0.00104910629154914,0.9143873153410432,0.6898550724637681,0.00735821580833739,0.06609808102345416
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,7,469.0,340.0,0.0999427759874954,0.24344759899201426,0.47352941176470587,0.003,0.3333333333333333,0.025694533324287453,1.3364647930843123,-1.1532664265716008,0.1383616952118653,0.45534467808474616,0.018184733679959708,1.053006605809795,0.6529411764705882,0.007519096357320389,0.09168443496801706
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,8,469.0,344.0,-0.10781364718429122,0.24083810508652848,0.45058139534883723,0.003,0.3333333333333333,-0.034495676084712455,1.3305759849939545,-1.1539988901968468,0.14686845457298076,0.45874738182919234,-0.008165986480355103,0.9317416717393715,0.6627906976744186,0.007341651694182533,0.10021321961620469
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,9,469.0,331.0,-0.14534352167782527,0.24891751834856443,0.45317220543806647,0.003,0.3333333333333333,-0.03160438935128142,1.3192275220782392,-1.151078349099503,0.14941843678985242,0.4597673747159409,-0.0065951692778744575,0.9017078004299842,0.6706948640483383,0.007311629199478461,0.07462686567164178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,10,469.0,339.0,-0.030597789357614057,0.2327823750093797,0.4690265486725664,0.003,0.3333333333333333,0.005471781701389474,1.3205438716520521,-1.1561752310883626,0.1503666550657283,0.46014666202629134,0.008879886646275037,0.979304032733671,0.6784660766961652,0.007239065587907733,0.07462686567164178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,11,469.0,349.0,-0.08799959148400557,0.27826870192088293,0.46131805157593125,0.003,0.3333333333333333,-0.016025975212198038,1.3178306693021198,-1.1583181016313746,0.15249836660336144,0.46099934664134457,0.0003187049345866888,0.9448005561468928,0.7048710601719198,0.007209091292239117,0.07249466950959488
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,12,469.0,338.0,-0.1781503009895081,0.31264626905626736,0.4319526627218935,0.003,0.3333333333333333,-0.08212521508426303,1.3298480596987432,-1.1558132261171739,0.14908060491901662,0.4596322419676066,-0.027679579245713126,0.8879424438524067,0.6745562130177515,0.00735581543095201,0.09168443496801706
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,13,469.0,341.0,-0.08996361397811124,0.33086124517184856,0.4633431085043988,0.003,0.3333333333333333,-0.007862519556599754,1.3163060623603688,-1.1511337542171518,0.14985768854004777,0.4599430754160191,0.003400033088379717,0.9448219409600762,0.6920821114369502,0.007286459539442121,0.08102345415778252
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,14,469.0,353.0,0.019041314928807878,0.187669724953621,0.48158640226628896,0.003,0.3333333333333333,0.0427059343239626,1.3227297059946275,-1.1463871869001523,0.14487440332559604,0.4579497613302384,0.023636640936050557,1.0113930897012458,0.6572237960339944,0.007432710849687031,0.07249466950959488
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,15,469.0,335.0,-0.09757142764830114,0.19493709608377308,0.45671641791044776,0.003,0.3333333333333333,-0.017460434880246973,1.3255751468569539,-1.1464958415054762,0.1444145473878446,0.45776581895513785,-0.0010494010446900903,0.9366886611562837,0.6656716417910448,0.007467195808677752,0.09168443496801706
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,16,469.0,330.0,0.017464782648617255,0.1811579241348001,0.4727272727272727,0.003,0.3333333333333333,0.02147398111398198,1.3275715376705572,-1.1495100351091543,0.14624970343357152,0.45849988137342856,0.014227391353844154,1.0108312497843757,0.6575757575757576,0.007433545453909977,0.0767590618336887
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,17,469.0,342.0,-0.1817599998824303,0.28738016053339105,0.43859649122807015,0.003,0.3333333333333333,-0.056166077997599186,1.3353270423154517,-1.14327007824217,0.13302652492508354,0.4532106099700334,-0.014614118741963222,0.8861781636859523,0.6169590643274854,0.0076857952278994125,0.06396588486140725
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,18,469.0,351.0,-0.17280299490700346,0.2849540929472515,0.4415954415954416,0.003,0.3333333333333333,-0.05694861082413258,1.3246404821189741,-1.149531822080161,0.14456228030410906,0.45782491212164367,-0.01622947052620205,0.8925815370053967,0.6381766381766382,0.007444759123706085,0.07462686567164178
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,19,469.0,341.0,0.1996149646062446,0.13163472712242638,0.4809384164222874,0.003,0.3333333333333333,0.044469930398747734,1.340227511035794,-1.1561190143723006,0.14165499352710112,0.45666199741084046,0.024276419011446948,1.1120550206027775,0.6392961876832844,0.007500004781846562,0.07889125799573561
1.28,pen_5bp,zone,DOGE/USDT:USDT,15m,oos,matched_random,-1,469.0,341.35,-0.04367495877700939,0.23641989442323125,0.46358954750392484,0.003,0.3333333333333333,-0.002339736729248009,1.3265714151422432,-1.1508523832775572,0.14566703684462667,0.4582668147378507,0.005322732766074203,0.9699681652330379,0.6642631016666248,0.0073974116841546075,0.07867803837953091
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,default,-1,1245.0,813.0,-0.04298485307632927,0.2736986289247762,0.4440344403444034,0.003,0.3333333333333333,-0.033364468715869455,1.3597057687439134,-1.1459714504038818,0.1333988029330847,0.45335952117323386,-0.009325080828830434,0.9901147685925943,0.6605166051660517,0.007849103145322408,0.004819277108433735
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,filter_bot3,-1,469.0,357.0,0.6331936286911812,0.08373256717186071,0.5042016806722689,0.003,0.3333333333333333,0.13306961801694595,1.3780606117520124,-1.1330229179848166,0.11760626388696886,0.44704250555478753,0.057159175117481364,1.3028703780079631,0.5770308123249299,0.008357948379929979,0.0
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,0,469.0,388.0,0.17806544345828898,0.1792626594289616,0.4639175257731959,0.003,0.3333333333333333,0.014719606199986076,1.3607767026695279,-1.1501374965140405,0.13814654210038435,0.4552586168401538,0.008658908933042109,1.0832125064973444,0.6778350515463918,0.0077919576869724515,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,1,469.0,376.0,-0.23541905146173575,0.3111688981940908,0.42021276595744683,0.003,0.3333333333333333,-0.0973090936177464,1.3471413889472497,-1.1442043974951288,0.13348293030490924,0.4533931721219637,-0.03318040616451684,0.8672452968799339,0.6914893617021277,0.00781121925647207,0.0042643923240938165
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,2,469.0,393.0,0.2001931666912762,0.1475718896532738,0.4732824427480916,0.003,0.3333333333333333,0.039153789564051494,1.3524850509742,-1.1409409670653574,0.1327084117889874,0.45308336471559496,0.020199078032496653,1.0949830153531208,0.6564885496183206,0.007915916363513503,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,3,469.0,372.0,-0.2309437850601342,0.2796243672186132,0.40591397849462363,0.003,0.3333333333333333,-0.1298143955415849,1.3611907723001688,-1.1485554830714708,0.13478676553836,0.45391470621534397,-0.04800072772072034,0.8694917742489453,0.6720430107526881,0.007813635226522701,0.010660980810234541
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,4,469.0,385.0,-0.03325284777225206,0.22894127208194162,0.45194805194805193,0.003,0.3333333333333333,-0.015428295163408401,1.3522282289171048,-1.1432587936942582,0.1361639496237781,0.45446557984951125,-0.0025175279014593155,0.982954359572215,0.6727272727272727,0.0077823590042088485,0.0021321961620469083
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,5,469.0,378.0,-0.014863462075223833,0.17570360270994184,0.4497354497354497,0.003,0.3333333333333333,-0.016798527706039415,1.3592482536899382,-1.1414521471162136,0.131565145842024,0.4526260583368096,-0.0028906086013598675,0.9926054602823043,0.656084656084656,0.007962764613373153,0.0042643923240938165
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,6,469.0,386.0,-0.3299665431869593,0.3776890529657245,0.4067357512953368,0.003,0.3333333333333333,-0.13118176323980532,1.3438188916894025,-1.1424267537371224,0.1355011816107995,0.45420047264431973,-0.04746472134898294,0.7973508160665717,0.6787564766839378,0.007817940302403306,0.0042643923240938165
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,7,469.0,393.0,0.029785742547411974,0.18566756651421254,0.45038167938931295,0.003,0.3333333333333333,-0.016776179507717426,1.3568284892142082,-1.1423688941548509,0.1323632504231713,0.45294530016926854,-0.002563620779955589,1.0140202913734455,0.6692111959287532,0.007927775482012182,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,8,469.0,395.0,-0.0334597703062469,0.18998383212187686,0.4379746835443038,0.003,0.3333333333333333,-0.047372932327155,1.3641739745320307,-1.1473621885732772,0.13206066832635638,0.45282426733054254,-0.01484958378623874,0.9826523901735489,0.6531645569620254,0.007860141426614124,0.0021321961620469083
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,9,469.0,376.0,-0.2756734429384491,0.3177194457119147,0.40691489361702127,0.003,0.3333333333333333,-0.12565523756554695,1.359218788261158,-1.1444253090968737,0.13044292889603215,0.4521771715584128,-0.04526227794139154,0.8391012911400403,0.6675531914893617,0.00790560123669508,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,10,469.0,388.0,-0.07753925220814509,0.15504686494699324,0.4381443298969072,0.003,0.3333333333333333,-0.05026334832262061,1.3575442722363862,-1.1480949790337727,0.13715019290226582,0.4548600771609063,-0.016715747263999103,0.9564340134508618,0.6984536082474226,0.007781171823326167,0.0021321961620469083
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,11,469.0,387.0,-0.2501932713234147,0.3404881020355529,0.4186046511627907,0.003,0.3333333333333333,-0.09986365182724326,1.3489513085125822,-1.1430104232719176,0.13374701231474218,0.4534988049258969,-0.03489415376310617,0.8632281774015391,0.6950904392764858,0.007836109462210621,0.0021321961620469083
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,12,469.0,383.0,-0.32138289579850887,0.3880573861262871,0.39947780678851175,0.003,0.3333333333333333,-0.1494725654324715,1.3486535304689613,-1.1460520987929899,0.1328818388641353,0.4531527355456541,-0.05367492875714236,0.827390057812646,0.6866840731070496,0.007815370419574091,0.0042643923240938165
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,13,469.0,383.0,-0.23144930948273987,0.3627409311000096,0.4177545691906005,0.003,0.3333333333333333,-0.10078477871207252,1.3491457159333446,-1.1410936537939862,0.13374701231474218,0.4534988049258969,-0.03574423573529639,0.8770890218036612,0.660574412532637,0.007857537668998337,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,14,469.0,387.0,0.018664073175477643,0.21286050810268342,0.45219638242894056,0.003,0.3333333333333333,-0.018467432635026624,1.3498985570455193,-1.1480148297769868,0.13944006777043982,0.455776027108176,-0.0035796446792354386,1.0095169471526106,0.6718346253229974,0.007752673120049377,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,15,469.0,384.0,-0.18018840474840728,0.2617025461327526,0.4192708333333333,0.003,0.3333333333333333,-0.09514209152953625,1.3594464668864636,-1.1453158937940024,0.13296024664504646,0.45318409865801856,-0.03391326532468525,0.9045036910338966,0.6588541666666666,0.007873703182395062,0.0042643923240938165
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,16,469.0,374.0,-0.110432904090816,0.2213567911758367,0.4304812834224599,0.003,0.3333333333333333,-0.0626233921864363,1.3643825096292235,-1.1412522663287894,0.13044292889603218,0.4521771715584129,-0.021695888135953023,0.942038298277042,0.6497326203208557,0.008009935405127441,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,17,469.0,377.0,-0.13014720384225076,0.24151843287700656,0.4350132625994695,0.003,0.3333333333333333,-0.0552151229024104,1.3540810653502287,-1.140307023716649,0.1318640378658644,0.45274561514634576,-0.017732352546876273,0.9280358959872619,0.6763925729442971,0.0079401713699227,0.006396588486140725
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,18,469.0,390.0,-0.18336655790599324,0.30085632604020185,0.41794871794871796,0.003,0.3333333333333333,-0.0971808093214288,1.3624626252937362,-1.1452948174371638,0.13357290762391344,0.4534291630495654,-0.03548044510084741,0.9050877949484306,0.6615384615384615,0.007879250404868,0.010660980810234541
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,19,469.0,386.0,-0.09817820223883264,0.24820708358415297,0.4326424870466321,0.003,0.3333333333333333,-0.06239523976744719,1.3594781804172122,-1.1466548798169365,0.13599858788012484,0.45439943515204995,-0.02175694810541784,0.9502571970117374,0.6658031088082902,0.007804510384887362,0.008528784648187633
1.28,pen_5bp,atr,DOGE/USDT:USDT,15m,oos,matched_random,-1,469.0,384.05,-0.11548742392838277,0.2563083779361014,0.4314275773160599,0.003,0.3333333333333333,-0.06589357307708298,1.3555577386484323,-1.1445111648140895,0.13395133037660545,0.45358053215064215,-0.022152954834582284,0.9343599148233579,0.671015570613035,0.007856987192007328,0.005543710021321961
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,default,-1,2498.0,1281.0,5.343943841531277,0.12441821917524444,0.531615925058548,0.003,0.3333333333333333,0.19147104432986012,1.3557465171234317,-1.1299816172908437,0.11990226535969209,0.44796090614387685,0.0836550189146712,1.252648545853821,0.5441061670569868,0.007935380289198359,0.0732586068855084
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,filter_bot3,-1,366.0,270.0,1.1713974812063814,0.039563038949149774,0.6481481481481481,0.003,0.3333333333333333,0.4196436169342858,1.3019553556791277,-1.205667480753581,0.19880431936830117,0.47952172774732044,0.1686264204008277,2.080650234669645,0.8629629629629629,0.0061205074008851435,0.1830601092896175
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,0,366.0,313.0,0.22288247796796767,0.13809527999003052,0.4792332268370607,0.003,0.3333333333333333,0.06433141026767435,1.3658559533641057,-1.1333905619069555,0.11703505188905554,0.4468140207556222,0.0324192060814385,1.1284307891515057,0.5207667731629393,0.008006208080731178,0.04371584699453552
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,1,366.0,297.0,-0.11821043895033617,0.20893300063696776,0.4478114478114478,0.003,0.3333333333333333,-0.015959485225669447,1.3479692886217545,-1.1220724542604705,0.11428761808936252,0.44571504723574507,0.0020964005757027615,0.913373220579935,0.5286195286195287,0.008017198045673465,0.07103825136612021
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,2,366.0,295.0,0.3276107614507933,0.11342565020574527,0.5084745762711864,0.003,0.3333333333333333,0.13573774848653716,1.3574169534193155,-1.1280683255818542,0.11675387237863034,0.44670154895145214,0.061773027319734275,1.1912778431885236,0.5322033898305085,0.008037455762390568,0.06284153005464481
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,3,366.0,291.0,0.4606277250444351,0.11837225541649729,0.5189003436426117,0.003,0.3333333333333333,0.16365347297468133,1.3614481584323814,-1.128253652054695,0.1164383670598299,0.44657534682393196,0.07232499681867977,1.2758198362399193,0.5257731958762887,0.008095826870081337,0.05737704918032787
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,4,366.0,302.0,0.19320426734604007,0.12202148264506074,0.4768211920529801,0.003,0.3333333333333333,0.05804596046079959,1.3636660637006794,-1.131886285529977,0.11212082059974246,0.44484832823989695,0.031972863813083174,1.1233069338863992,0.5132450331125827,0.008085191812839248,0.07377049180327869
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,5,366.0,297.0,0.4695626967062935,0.08447335145974295,0.5218855218855218,0.003,0.3333333333333333,0.17289748502715915,1.3588751089058342,-1.1216555551220988,0.11104947563099284,0.4444197902523971,0.07746573163312476,1.2865073293654359,0.494949494949495,0.00808732433630393,0.09016393442622951
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,6,366.0,291.0,0.19062786632738443,0.13098980902514754,0.48109965635738833,0.003,0.3333333333333333,0.07258928240342145,1.3661329522648806,-1.12672272938866,0.11222664054847577,0.4448906562193903,0.03620900013799805,1.13095276585521,0.5085910652920962,0.008154420931771426,0.09016393442622951
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,7,366.0,296.0,0.5391732868362249,0.10478073100697477,0.527027027027027,0.003,0.3333333333333333,0.18988599591853453,1.3643504797561548,-1.1188030003576708,0.1065498564117259,0.4426199425646904,0.08440708446233658,1.3229747733600412,0.47635135135135137,0.008162714146215435,0.07923497267759563
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,8,366.0,291.0,0.136032139294427,0.1624465970876818,0.47079037800687284,0.003,0.3333333333333333,0.046892137473685376,1.366232147466804,-1.1268064428448683,0.1081173422255863,0.44324693689023453,0.027543441116638312,1.0818065997295647,0.4845360824742268,0.008167652475748707,0.09016393442622951
1.0,pen_5bp,zone,DOGE/USDT:USDT,15m,is,matched_random,9,366.0,288.0,0.029550920459289226,0.09715750726434816,0.4618055555555556,0.003,0.3333333333333333,0.023528113441675994,1.3612368082798256,-1.12431225051622,0.11188327633808107,0.4447533105352324,0.017052245020323153,1.0198868590609922,0.5104166666666666,0.008097209514030796,0.05191256830601093
