symbol,timeframe,segment,window,entry_mode,take_profit_r,offset_bps,fill,seed,start_time,end_time,num_bars,num_trades,win_rate,total_return,max_drawdown,sharpe,profit_factor,mean_r,fill_rate,eligible_setups,num_filled,funding_coverage,sym
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,baseline,0,1689436800000,1784102400000,6575,55,0.4545454545454545,0.0294015701860551,0.0757732174308785,2.2716965419024673,1.0889152505411448,0.1363636363636363,0.5289855072463768,138,73,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp,0,1689436800000,1784102400000,6575,53,0.4339622641509434,0.0034036804363206,0.0757764303275013,0.5259866438824147,1.0105459090564766,0.0849056603773584,0.5072463768115942,138,70,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689436800000,1784102400000,6575,34,0.4117647058823529,-0.0172003262129723,0.0589029769584778,-1.65240287725658,0.92008594774117,0.0294117647058823,0.3043478260869565,138,42,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689436800000,1784102400000,6575,26,0.5,0.0441828729923414,0.0383271300989333,6.5210751040593795,1.3094037421797486,0.25,0.2391304347826087,138,33,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,2,1689436800000,1784102400000,6575,33,0.3939393939393939,-0.031905859107837,0.0658747571484863,-3.500435615571271,0.8500728924508228,-0.0151515151515151,0.2898550724637681,138,40,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,3,1689436800000,1784102400000,6575,35,0.5142857142857142,0.073392813683196,0.0458331733605847,7.837867442876088,1.397978193535296,0.2857142857142857,0.3115942028985507,138,43,1.0,BTC
BTC/USDT:USDT,4h,full,0,zone_limit,1.5,0.0,pen_5bp_drop_50,4,1689436800000,1784102400000,6575,31,0.4838709677419355,0.0386878229860965,0.0634248187657103,4.857768562396705,1.216000992339997,0.2096774193548387,0.2463768115942029,138,34,1.0,BTC
BTC/USDT:USDT,4h,is,0,zone_limit,1.5,0.0,baseline,0,1689436800000,1752537600000,4383,31,0.5161290322580645,0.0667695153124814,0.0484912775945914,8.042964824848301,1.4025594949009268,0.2903225806451613,0.4415584415584415,77,34,1.0,BTC
BTC/USDT:USDT,4h,is,0,zone_limit,1.5,0.0,pen_5bp,0,1689436800000,1752537600000,4383,29,0.4827586206896552,0.039831500065198,0.0484912775945917,5.257019439923277,1.2457211487093591,0.2068965517241379,0.4025974025974026,77,31,1.0,BTC
BTC/USDT:USDT,4h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,0,1689436800000,1752537600000,4383,17,0.5294117647058824,0.0439546640256867,0.0314944404817907,9.506558232760057,1.5095139876804604,0.3235294117647059,0.2467532467532467,77,19,1.0,BTC
BTC/USDT:USDT,4h,is,0,zone_limit,1.5,0.0,pen_5bp_drop_50,1,1689436800000,1752537600000,4383,11,0.6363636363636364,0.0582502830886582,0.0108116470727101,19.536948471022797,2.3373060970081068,0.5909090909090909,0.1428571428571428,77,11,1.0,BTC
