scope,leverage_mode,multiple,segment,month,monthly_return,equity_end,num_exits
1h,combined,5.0,is,2024-06,-0.06346957572551903,2180527791645.1829,21
1h,combined,5.0,is,2024-07,0.38740668961258984,3025278845014.6943,30
1h,combined,5.0,is,2024-08,0.041564319768840896,3151022502318.795,18
1h,cap_only,1.0,is,2020-09,0.020233059224060712,10202.330592240607,3
1h,cap_only,1.0,is,2020-10,0.05173673209660068,10730.165836852313,26
1h,cap_only,1.0,is,2020-11,0.03018861413460172,11054.094672901334,13
1h,cap_only,1.0,is,2020-12,0.19079522917203118,13163.163199306873,30
1h,cap_only,1.0,is,2021-01,0.23323794364529493,16233.31231578063,39
1h,cap_only,1.0,is,2021-02,0.14496893753029294,18586.638354796767,22
1h,cap_only,1.0,is,2021-03,0.09690187363135738,20387.718435885025,31
1h,cap_only,1.0,is,2021-04,0.08843213315654963,22190.647867365453,27
1h,cap_only,1.0,is,2021-05,0.2576264958039918,27907.54671705514,50
1h,cap_only,1.0,is,2021-06,0.11874320802770888,31221.378342421423,39
1h,cap_only,1.0,is,2021-07,0.0877361593271524,33960.622167085414,24
1h,cap_only,1.0,is,2021-08,0.19730928434938,40661.368222932724,47
1h,cap_only,1.0,is,2021-09,0.263676363698899,51382.80993897759,37
1h,cap_only,1.0,is,2021-10,0.0821512780511191,55603.97344532234,31
1h,cap_only,1.0,is,2021-11,0.07500291879063226,59774.43375007832,31
1h,cap_only,1.0,is,2021-12,0.0573607837820993,63203.14212011399,38
1h,cap_only,1.0,is,2022-01,0.09997580574152876,69521.92717896873,44
1h,cap_only,1.0,is,2022-02,0.02359624306702357,71162.38347117159,35
1h,cap_only,1.0,is,2022-03,0.0642656726562798,75735.68191277055,16
1h,cap_only,1.0,is,2022-04,0.015946770782869324,76943.4214723178,22
1h,cap_only,1.0,is,2022-05,0.17131268881732598,90124.80589154534,40
1h,cap_only,1.0,is,2022-06,0.14208949014619088,102930.59361019944,59
1h,cap_only,1.0,is,2022-07,0.007106974108466613,103662.11867395624,30
1h,cap_only,1.0,is,2022-08,0.05368591113683663,109227.31396534246,31
1h,cap_only,1.0,is,2022-09,-0.0019251450807006298,109017.03553918394,30
1h,cap_only,1.0,is,2022-10,0.05687494385895153,115217.37331514436,22
1h,cap_only,1.0,is,2022-11,0.3299515168126004,153233.52040363988,38
1h,cap_only,1.0,is,2022-12,0.05207420434957255,161213.03405834342,18
1h,cap_only,1.0,is,2023-01,0.19500150613146006,192649.81850774275,20
1h,cap_only,1.0,is,2023-02,-0.013324733991071591,190082.81092269885,13
1h,cap_only,1.0,is,2023-03,0.13279449549922684,215324.76190225355,30
1h,cap_only,1.0,is,2023-04,0.1317467785264268,243693.10561984533,21
1h,cap_only,1.0,is,2023-05,0.03220268750186328,251540.67854647976,8
1h,cap_only,1.0,is,2023-06,0.07532581338993571,270488.1847586497,25
1h,cap_only,1.0,is,2023-07,0.018571796071796154,275511.6361658176,13
1h,cap_only,1.0,is,2023-08,0.04074274293362112,286736.7359333429,16
1h,cap_only,1.0,is,2023-09,0.054426135207267023,302342.70829214144,32
1h,cap_only,1.0,is,2023-10,0.11916947951065304,338372.7314731571,21
1h,cap_only,1.0,is,2023-11,0.04105306480413651,352263.96914627735,24
1h,cap_only,1.0,is,2023-12,0.08194625840786429,381130.6833897181,8
1h,cap_only,1.0,is,2024-01,0.009399869762476865,384713.26217606524,15
1h,cap_only,1.0,is,2024-02,0.058151081102415514,407084.7542860405,14
1h,cap_only,1.0,is,2024-03,0.10320952799862915,449099.77963134064,19
1h,cap_only,1.0,is,2024-04,0.19561872588552398,536952.1063182931,37
1h,cap_only,1.0,is,2024-05,0.2005420161004281,644633.564268735,33
1h,cap_only,1.0,is,2024-06,-0.009128189464103209,638749.2269591698,21
1h,cap_only,1.0,is,2024-07,0.07409618302043453,686078.1065840975,28
1h,cap_only,1.0,is,2024-08,0.012916933312790091,694940.1317342096,18
1h,cap_only,2.0,is,2020-09,0.020233059224060712,10202.330592240607,3
1h,cap_only,2.0,is,2020-10,0.04152689989328562,10626.001753422788,29
1h,cap_only,2.0,is,2020-11,0.031036943928590688,10955.800374028879,13
1h,cap_only,2.0,is,2020-12,0.24338321730785895,13622.258317242671,32
1h,cap_only,2.0,is,2021-01,0.2643564837006931,17223.390626051463,39
1h,cap_only,2.0,is,2021-02,0.15374155121976174,19871.341418164517,22
1h,cap_only,2.0,is,2021-03,0.18030009911888922,23454.14624548487,34
1h,cap_only,2.0,is,2021-04,0.13601612196925128,26644.2882618954,29
1h,cap_only,2.0,is,2021-05,0.2802806304760217,34112.166174524304,51
1h,cap_only,2.0,is,2021-06,0.14098283349462815,38921.39601844835,43
1h,cap_only,2.0,is,2021-07,0.051230269313931265,40915.34961854763,28
1h,cap_only,2.0,is,2021-08,0.24178186681430125,50807.93923067989,52
1h,cap_only,2.0,is,2021-09,0.23671971974424033,62835.18036614883,40
1h,cap_only,2.0,is,2021-10,0.11712502323667096,70194.75232661443,32
1h,cap_only,2.0,is,2021-11,0.109243581497245,77863.07847308586,38
1h,cap_only,2.0,is,2021-12,0.049682445161474575,81731.50659942854,38
1h,cap_only,2.0,is,2022-01,0.12734706182597932,92139.77382347641,48
1h,cap_only,2.0,is,2022-02,0.10984570983374731,102260.9326830371,42
1h,cap_only,2.0,is,2022-03,0.08852094880304695,111313.16746962407,18
1h,cap_only,2.0,is,2022-04,0.08057588039544439,120282.32393809457,26
1h,cap_only,2.0,is,2022-05,0.16113605358675165,139664.1429337224,41
1h,cap_only,2.0,is,2022-06,0.19715149580116664,167199.13762289373,65
1h,cap_only,2.0,is,2022-07,-0.04411231375630498,159823.59680428903,34
1h,cap_only,2.0,is,2022-08,0.14880157476676614,183605.59969365594,37
1h,cap_only,2.0,is,2022-09,-0.03090053116326663,177932.08913857187,33
1h,cap_only,2.0,is,2022-10,0.06076392126984764,188743.94059436757,25
1h,cap_only,2.0,is,2022-11,0.35928932439522887,256557.6234942111,39
1h,cap_only,2.0,is,2022-12,0.04849180818589227,268998.56656132074,21
1h,cap_only,2.0,is,2023-01,0.20912558303811268,325253.0486298735,21
1h,cap_only,2.0,is,2023-02,0.00542675837244766,327018.11833468976,16
1h,cap_only,2.0,is,2023-03,0.16211166977548275,380031.5715447627,38
1h,cap_only,2.0,is,2023-04,0.21350365165388996,461169.6998133361,29
1h,cap_only,2.0,is,2023-05,0.039139416004671856,479219.6125430799,8
1h,cap_only,2.0,is,2023-06,0.11536080331810772,534502.7720118419,28
1h,cap_only,2.0,is,2023-07,-0.001149826870187276,533888.1863623931,15
1h,cap_only,2.0,is,2023-08,0.04536300664082127,558106.9597058063,17
1h,cap_only,2.0,is,2023-09,0.08140500984618493,603539.6622558818,41
1h,cap_only,2.0,is,2023-10,0.1191694795106526,675463.1696709503,21
1h,cap_only,2.0,is,2023-11,0.05392019480714216,711884.2753646576,25
1h,cap_only,2.0,is,2023-12,0.08194625840786385,770220.5281501848,8
1h,cap_only,2.0,is,2024-01,0.011332869234330412,778949.3366773077,15
1h,cap_only,2.0,is,2024-02,0.07997021297578555,841242.0810287389,16
1h,cap_only,2.0,is,2024-03,0.105720378536035,930178.512275539,19
1h,cap_only,2.0,is,2024-04,0.1813659827821128,1098881.2523171958,44
1h,cap_only,2.0,is,2024-05,0.25714010383110253,1381447.6916360913,37
1h,cap_only,2.0,is,2024-06,-0.023995671363721827,1348298.9268214195,25
1h,cap_only,2.0,is,2024-07,0.0947525990053324,1476053.7543738496,31
1h,cap_only,2.0,is,2024-08,0.027309364321812524,1516363.8441106242,19
1h,cap_only,3.0,is,2020-09,0.020233059224060712,10202.330592240607,3
1h,cap_only,3.0,is,2020-10,0.03866768325444592,10596.83108003851,29
1h,cap_only,3.0,is,2020-11,0.031036943928591354,10925.72433209042,13
1h,cap_only,3.0,is,2020-12,0.24338321730785895,13584.862271453345,32
1h,cap_only,3.0,is,2021-01,0.26435648370069265,17176.108693092956,39
1h,cap_only,3.0,is,2021-02,0.15374155121976152,19816.790287488297,22
1h,cap_only,3.0,is,2021-03,0.19373679911687414,23656.03180655664,34
1h,cap_only,3.0,is,2021-04,0.13069628060868088,26747.787177634247,29
1h,cap_only,3.0,is,2021-05,0.2802806304760208,34244.67383162,51
1h,cap_only,3.0,is,2021-06,0.13610254766244978,38905.46118397311,45
1h,cap_only,3.0,is,2021-07,0.05154068063926287,40910.6751339795,28
1h,cap_only,3.0,is,2021-08,0.22224929802091697,50003.04396406823,53
1h,cap_only,3.0,is,2021-09,0.21775904849578875,60891.65923957682,41
1h,cap_only,3.0,is,2021-10,0.12930536726922703,68765.27760118291,32
1h,cap_only,3.0,is,2021-11,0.13345511055256032,77942.35532562628,38
1h,cap_only,3.0,is,2021-12,0.060152970753099666,82630.81954595639,39
1h,cap_only,3.0,is,2022-01,0.11484169057799787,92120.2825564595,50
1h,cap_only,3.0,is,2022-02,0.1273304126479231,103849.99614761675,42
1h,cap_only,3.0,is,2022-03,0.08852094880304673,113042.89633979653,18
1h,cap_only,3.0,is,2022-04,0.09779388377776455,124097.80020635246,29
1h,cap_only,3.0,is,2022-05,0.16113605358675254,144094.42999040138,41
1h,cap_only,3.0,is,2022-06,0.22115531635734897,175961.67924026048,66
1h,cap_only,3.0,is,2022-07,-0.03666481241646191,169510.0772784307,34
1h,cap_only,3.0,is,2022-08,0.17694454372532165,199503.96055930664,38
1h,cap_only,3.0,is,2022-09,-0.042695425579627466,190986.05405840583,34
1h,cap_only,3.0,is,2022-10,0.06076392126984698,202591.11561084955,25
1h,cap_only,3.0,is,2022-11,0.35928932439522954,275379.9406671475,39
1h,cap_only,3.0,is,2022-12,0.039931703500634574,286376.3308078904,22
1h,cap_only,3.0,is,2023-01,0.20912558303811246,346264.9479564059,21
1h,cap_only,3.0,is,2023-02,0.015649412574944677,351683.7909872174,16
1h,cap_only,3.0,is,2023-03,0.16493563760528418,409688.9812891376,39
1h,cap_only,3.0,is,2023-04,0.2179071497340892,498963.1394793162,29
1h,cap_only,3.0,is,2023-05,0.039139416004671634,518492.2653663942,8
1h,cap_only,3.0,is,2023-06,0.13075916340019877,586289.8802151778,29
1h,cap_only,3.0,is,2023-07,-0.001149826870187054,585615.7483571876,15
1h,cap_only,3.0,is,2023-08,0.045363006640821046,612181.0394388841,17
1h,cap_only,3.0,is,2023-09,0.07753189026359264,659644.5926101118,43
1h,cap_only,3.0,is,2023-10,0.11916947951065238,738254.0953734752,21
1h,cap_only,3.0,is,2023-11,0.05392019480714194,778060.9000131834,25
1h,cap_only,3.0,is,2023-12,0.08194625840786407,841820.0795827189,8
1h,cap_only,3.0,is,2024-01,0.011377391086139443,851397.7958522965,15
1h,cap_only,3.0,is,2024-02,0.0799702129757851,919484.2589137187,16
1h,cap_only,3.0,is,2024-03,0.10572037853603522,1016692.4828240029,19
1h,cap_only,3.0,is,2024-04,0.18466969312679415,1204444.77163143,44
1h,cap_only,3.0,is,2024-05,0.25714010383110275,1514155.8252675645,37
1h,cap_only,3.0,is,2024-06,-0.034241850916990724,1462308.3272336596,25
1h,cap_only,3.0,is,2024-07,0.09475259900533262,1600865.8417861892,31
1h,cap_only,3.0,is,2024-08,0.0273093643218123,1644584.470289873,19
1h,cap_only,5.0,is,2020-09,0.020233059224060712,10202.330592240607,3
1h,cap_only,5.0,is,2020-10,0.03866768325444592,10596.83108003851,29
1h,cap_only,5.0,is,2020-11,0.031036943928591354,10925.72433209042,13
1h,cap_only,5.0,is,2020-12,0.24338321730785895,13584.862271453345,32
1h,cap_only,5.0,is,2021-01,0.26435648370069265,17176.108693092956,39
1h,cap_only,5.0,is,2021-02,0.15374155121976152,19816.790287488297,22
1h,cap_only,5.0,is,2021-03,0.19373679911687414,23656.03180655664,34
1h,cap_only,5.0,is,2021-04,0.13069628060868088,26747.787177634247,29
1h,cap_only,5.0,is,2021-05,0.2802806304760208,34244.67383162,51
1h,cap_only,5.0,is,2021-06,0.1376348855613878,38957.93559552207,45
1h,cap_only,5.0,is,2021-07,0.05154068063926265,40965.85411241583,28
1h,cap_only,5.0,is,2021-08,0.21631557310999128,49827.40632268335,53
1h,cap_only,5.0,is,2021-09,0.21528819393860976,60554.65863853911,41
1h,cap_only,5.0,is,2021-10,0.12930536726922726,68384.7010136581,32
1h,cap_only,5.0,is,2021-11,0.13345511055255943,77510.98884753956,38
1h,cap_only,5.0,is,2021-12,0.060152970753099,82173.50509272938,39
1h,cap_only,5.0,is,2022-01,0.08528002097783172,89181.2633308593,52
1h,cap_only,5.0,is,2022-02,0.12733041264792377,100536.75039124077,42
1h,cap_only,5.0,is,2022-03,0.0885209488030465,109436.35892544847,18
1h,cap_only,5.0,is,2022-04,0.09779388377776432,120138.56549126549,29
1h,cap_only,5.0,is,2022-05,0.16113605358675143,139497.2198181015,41
1h,cap_only,5.0,is,2022-06,0.22441149686929363,170801.99972658654,66
1h,cap_only,5.0,is,2022-07,-0.0366648124164618,164539.57644625468,34
1h,cap_only,5.0,is,2022-08,0.1769445437253212,193653.95672529482,38
1h,cap_only,5.0,is,2022-09,-0.05619186093335593,182772.18051979292,35
1h,cap_only,5.0,is,2022-10,0.06076392126984742,193878.13490721595,25
1h,cap_only,5.0,is,2022-11,0.3592893243952293,263536.4790130367,39
1h,cap_only,5.0,is,2022-12,0.039931703500634574,274059.9395545865,22
1h,cap_only,5.0,is,2023-01,0.2091255830381129,331372.8842013294,21
1h,cap_only,5.0,is,2023-02,0.015649412574944455,336558.67518234527,16
1h,cap_only,5.0,is,2023-03,0.16549154839479163,392256.2914639713,39
1h,cap_only,5.0,is,2023-04,0.21790714973408942,477731.7419021496,29
1h,cap_only,5.0,is,2023-05,0.039139416004671856,496429.8832870943,8
1h,cap_only,5.0,is,2023-06,0.13075916340019877,561342.639512573,29
1h,cap_only,5.0,is,2023-07,-0.001149826870187276,560697.1926622796,15
1h,cap_only,5.0,is,2023-08,0.04536300664082171,586132.1031365086,17
1h,cap_only,5.0,is,2023-09,0.06222240211264496,622602.6505489987,44
1h,cap_only,5.0,is,2023-10,0.11916947951065304,696797.8843568759,21
1h,cap_only,5.0,is,2023-11,0.05392019480714172,734369.3620226028,25
1h,cap_only,5.0,is,2023-12,0.08194625840786429,794548.1835297254,8
1h,cap_only,5.0,is,2024-01,0.011377391086139665,803588.068950525,15
1h,cap_only,5.0,is,2024-02,0.07997021297578555,867851.1779692987,16
1h,cap_only,5.0,is,2024-03,0.10572037853603522,959600.7330171571,19
1h,cap_only,5.0,is,2024-04,0.1809614697462847,1133251.492033554,44
1h,cap_only,5.0,is,2024-05,0.25714010383110275,1424655.8983618142,37
1h,cap_only,5.0,is,2024-06,-0.0342418509169905,1375873.0434820978,25
1h,cap_only,5.0,is,2024-07,0.0947525990053324,1506240.5902534032,31
1h,cap_only,5.0,is,2024-08,0.027309364321811636,1547375.063288934,19
1h,combined,1.0,oos_warm,2024-08,-0.003223166262198318,9967.768337378016,19
1h,combined,1.0,oos_warm,2024-09,0.015063999189858013,10117.92279153697,18
1h,combined,1.0,oos_warm,2024-10,0.1177067917034873,11308.87102203238,36
1h,combined,1.0,oos_warm,2024-11,0.17772490300771282,13318.739027549818,33
1h,combined,1.0,oos_warm,2024-12,0.010313831572128507,13456.1062586331,37
1h,combined,1.0,oos_warm,2025-01,0.07973689979285492,14529.054454979738,23
1h,combined,1.0,oos_warm,2025-02,0.08305542634341156,15735.771267104723,43
1h,combined,1.0,oos_warm,2025-03,0.05626988692859869,16621.221337038998,34
1h,combined,1.0,oos_warm,2025-04,0.05559511045000054,17545.279973085588,28
1h,combined,1.0,oos_warm,2025-05,0.08807022826741906,19090.49678533101,22
1h,combined,1.0,oos_warm,2025-06,0.01512596665986754,19379.259003226238,32
1h,combined,1.0,oos_warm,2025-07,0.0588893604575389,20520.491172067235,19
1h,combined,1.0,oos_warm,2025-08,0.06498607149022106,21854.03727838965,23
1h,combined,1.0,oos_warm,2025-09,0.07224096943843894,23432.794117524303,32
1h,combined,1.0,oos_warm,2025-10,0.049731107447751555,24598.132919583946,34
1h,combined,1.0,oos_warm,2025-11,0.024140229668063284,25191.93749766825,25
1h,combined,1.0,oos_warm,2025-12,0.02646346208730188,25858.60338054347,17
1h,combined,1.0,oos_warm,2026-01,0.02132343156298422,26409.99754004284,28
1h,combined,1.0,oos_warm,2026-02,0.0035743574660920263,26504.396311929566,28
1h,combined,1.0,oos_warm,2026-03,-0.001438771587918386,26466.262539561034,18
1h,combined,1.0,oos_warm,2026-04,-0.019222161430920703,25957.523768552463,25
1h,combined,1.0,oos_warm,2026-05,0.06726955111193988,27703.6747404405,26
1h,combined,1.0,oos_warm,2026-06,0.1258284109520431,31189.584110562384,37
1h,combined,1.0,oos_warm,2026-07,-0.013411390742913976,30771.28841094665,15
1h,combined,2.0,oos_warm,2024-08,-0.008156110151045337,9918.438898489547,19
1h,combined,2.0,oos_warm,2024-09,0.028495750565017186,10201.07225933527,18
1h,combined,2.0,oos_warm,2024-10,0.2450395249696582,12700.738159943941,34
1h,combined,2.0,oos_warm,2024-11,0.3824519974793621,17558.16083867686,33
1h,combined,2.0,oos_warm,2024-12,0.01504726445846738,17822.363128220735,37
1h,combined,2.0,oos_warm,2025-01,0.16231908672395257,20715.272834456173,23
1h,combined,2.0,oos_warm,2025-02,0.16746237636745187,24184.301650414323,43
1h,combined,2.0,oos_warm,2025-03,0.11137561102939508,26877.843024048427,34
1h,combined,2.0,oos_warm,2025-04,0.11134130901513628,29870.45724984933,29
1h,combined,2.0,oos_warm,2025-05,0.18060129270014613,35265.10044271657,22
1h,combined,2.0,oos_warm,2025-06,0.027873653202897364,36248.06762262219,32
1h,combined,2.0,oos_warm,2025-07,0.11904381047821677,40563.175714891215,19
1h,combined,2.0,oos_warm,2025-08,0.13141187563064394,45893.65871712046,23
1h,combined,2.0,oos_warm,2025-09,0.14646368636976592,52615.413153825866,32
1h,combined,2.0,oos_warm,2025-10,0.09803853210683777,57773.75102562176,34
1h,combined,2.0,oos_warm,2025-11,0.046573087904420385,60464.45301070614,25
1h,combined,2.0,oos_warm,2025-12,0.05212741378718877,63616.308572211245,17
1h,combined,2.0,oos_warm,2026-01,0.04035438951048276,66183.50586755332,31
1h,combined,2.0,oos_warm,2026-02,0.004020369712401939,66449.58803000381,28
1h,combined,2.0,oos_warm,2026-03,-0.004252966246286127,66166.98017503259,19
1h,combined,2.0,oos_warm,2026-04,-0.03950916518100556,63552.7780257689,25
1h,combined,2.0,oos_warm,2026-05,0.13704709587797526,72262.50168917813,27
1h,combined,2.0,oos_warm,2026-06,0.26210038730005625,91202.53136918269,37
1h,combined,2.0,oos_warm,2026-07,-0.027481360163290725,88696.16175682236,15
1h,combined,3.0,oos_warm,2024-08,-0.014776460724729823,9852.235392752702,19
1h,combined,3.0,oos_warm,2024-09,0.040239683900150425,10248.686230666945,18
1h,combined,3.0,oos_warm,2024-10,0.38224877622718356,14166.23400027577,34
1h,combined,3.0,oos_warm,2024-11,0.6175380678742111,22914.422773860024,33
1h,combined,3.0,oos_warm,2024-12,0.014233212954590124,23240.568632931885,37
1h,combined,3.0,oos_warm,2025-01,0.24749783597629516,28992.55907644109,23
1h,combined,3.0,oos_warm,2025-02,0.25259141640498783,36315.83063876463,44
1h,combined,3.0,oos_warm,2025-03,0.16485402720655062,42302.64157091602,34
1h,combined,3.0,oos_warm,2025-04,0.16696378024421188,49365.6505219121,28
1h,combined,3.0,oos_warm,2025-05,0.2774746093694713,63063.365116749505,22
1h,combined,3.0,oos_warm,2025-06,0.038174202388306266,65470.758780003955,32
1h,combined,3.0,oos_warm,2025-07,0.18032565799646028,77276.8164365357,19
1h,combined,3.0,oos_warm,2025-08,0.19905830452358875,92659.40849537308,23
1h,combined,3.0,oos_warm,2025-09,0.22240203914644274,113267.04989084727,32
1h,combined,3.0,oos_warm,2025-10,0.14454219109841948,129638.91746132432,34
1h,combined,3.0,oos_warm,2025-11,0.06717564576667923,138347.495458282,26
1h,combined,3.0,oos_warm,2025-12,0.0769075207561829,148987.45833680575,18
1h,combined,3.0,oos_warm,2026-01,0.05696930226451569,157475.16988441718,30
1h,combined,3.0,oos_warm,2026-02,0.001390785628179625,157694.18408748758,28
1h,combined,3.0,oos_warm,2026-03,-0.00843083782482823,156364.68999552735,18
1h,combined,3.0,oos_warm,2026-04,-0.06077818120745948,146861.12853253097,25
1h,combined,3.0,oos_warm,2026-05,0.2092662280266342,177594.20294426844,26
1h,combined,3.0,oos_warm,2026-06,0.4089926741051291,250228.93091201378,38
1h,combined,3.0,oos_warm,2026-07,-0.0421819627986163,239673.78345714568,16
1h,combined,5.0,oos_warm,2024-08,-0.03295241653133907,9670.47583468661,19
1h,combined,5.0,oos_warm,2024-09,0.05847903799600673,10235.995958462712,18
1h,combined,5.0,oos_warm,2024-10,0.686983998326463,17267.961388860942,34
1h,combined,5.0,oos_warm,2024-11,1.1937378422238858,37881.38035680517,33
1h,combined,5.0,oos_warm,2024-12,-0.003512247080755704,37748.33158923199,38
1h,combined,5.0,oos_warm,2025-01,0.4244682567631566,53771.30009463088,23
1h,combined,5.0,oos_warm,2025-02,0.4222681016205201,76477.20490725795,43
1h,combined,5.0,oos_warm,2025-03,0.2650670179895016,96748.78955619689,34
1h,combined,5.0,oos_warm,2025-04,0.2766703851258294,123516.3144231677,28
1h,combined,5.0,oos_warm,2025-05,0.483560500094689,183243.9251954875,22
1h,combined,5.0,oos_warm,2025-06,0.05124022034567388,192633.38429951048,32
1h,combined,5.0,oos_warm,2025-07,0.3056655895614584,251514.78128063935,19
1h,combined,5.0,oos_warm,2025-08,0.33703588135939677,336284.28726447554,23
1h,combined,5.0,oos_warm,2025-09,0.37820953362262943,463470.2107153912,32
1h,combined,5.0,oos_warm,2025-10,0.23063463151640762,570362.4919825672,34
1h,combined,5.0,oos_warm,2025-11,0.10244039806151184,628790.6527006173,25
1h,combined,5.0,oos_warm,2025-12,0.12348565218885765,706437.2765396106,17
1h,combined,5.0,oos_warm,2026-01,0.08253719479244181,764744.6276420025,29
1h,combined,5.0,oos_warm,2026-02,-0.012780961849065187,754970.4557318325,28
1h,combined,5.0,oos_warm,2026-03,-0.020807544723619342,739261.3742091812,18
1h,combined,5.0,oos_warm,2026-04,-0.10592247095279239,660956.9827729878,26
1h,combined,5.0,oos_warm,2026-05,0.3606912624604044,899358.3913213966,26
1h,combined,5.0,oos_warm,2026-06,0.7349000581055496,1560296.9253612044,37
1h,combined,5.0,oos_warm,2026-07,-0.07335807932142713,1445836.5397455783,15
1h,cap_only,1.0,oos_warm,2024-08,-0.003223166262198318,9967.768337378016,19
1h,cap_only,1.0,oos_warm,2024-09,0.015063999189858013,10117.92279153697,18
1h,cap_only,1.0,oos_warm,2024-10,0.1177067917034873,11308.87102203238,36
1h,cap_only,1.0,oos_warm,2024-11,0.17772490300771282,13318.739027549818,33
1h,cap_only,1.0,oos_warm,2024-12,0.010313831572128507,13456.1062586331,37
1h,cap_only,1.0,oos_warm,2025-01,0.07973689979285492,14529.054454979738,23
1h,cap_only,1.0,oos_warm,2025-02,0.08305542634341156,15735.771267104723,43
1h,cap_only,1.0,oos_warm,2025-03,0.05626988692859869,16621.221337038998,34
1h,cap_only,1.0,oos_warm,2025-04,0.05559511045000054,17545.279973085588,28
1h,cap_only,1.0,oos_warm,2025-05,0.08807022826741906,19090.49678533101,22
1h,cap_only,1.0,oos_warm,2025-06,0.01512596665986754,19379.259003226238,32
1h,cap_only,1.0,oos_warm,2025-07,0.0588893604575389,20520.491172067235,19
1h,cap_only,1.0,oos_warm,2025-08,0.06498607149022106,21854.03727838965,23
1h,cap_only,1.0,oos_warm,2025-09,0.07224096943843894,23432.794117524303,32
1h,cap_only,1.0,oos_warm,2025-10,0.049731107447751555,24598.132919583946,34
1h,cap_only,1.0,oos_warm,2025-11,0.024140229668063284,25191.93749766825,25
1h,cap_only,1.0,oos_warm,2025-12,0.02646346208730188,25858.60338054347,17
1h,cap_only,1.0,oos_warm,2026-01,0.02132343156298422,26409.99754004284,28
1h,cap_only,1.0,oos_warm,2026-02,0.0035743574660920263,26504.396311929566,28
1h,cap_only,1.0,oos_warm,2026-03,-0.001438771587918386,26466.262539561034,18
1h,cap_only,1.0,oos_warm,2026-04,-0.019222161430920703,25957.523768552463,25
1h,cap_only,1.0,oos_warm,2026-05,0.06726955111193988,27703.6747404405,26
1h,cap_only,1.0,oos_warm,2026-06,0.1258284109520431,31189.584110562384,37
1h,cap_only,1.0,oos_warm,2026-07,-0.013411390742913976,30771.28841094665,15
1h,cap_only,2.0,oos_warm,2024-08,-0.00744571549891393,9925.542845010861,21
1h,cap_only,2.0,oos_warm,2024-09,0.02044582388057825,10128.478745939086,20
1h,cap_only,2.0,oos_warm,2024-10,0.1519397600292609,11667.397376058541,47
1h,cap_only,2.0,oos_warm,2024-11,0.22446000481447026,14286.261447260978,39
1h,cap_only,2.0,oos_warm,2024-12,0.02543016643550078,14649.563453605902,41
1h,cap_only,2.0,oos_warm,2025-01,0.056509209455312126,15477.398703234603,29
1h,cap_only,2.0,oos_warm,2025-02,0.11395638200200198,17241.147062257696,46
1h,cap_only,2.0,oos_warm,2025-03,0.039076590952919155,17914.872313568663,39
1h,cap_only,2.0,oos_warm,2025-04,0.08160453144532176,19376.807074620203,32
1h,cap_only,2.0,oos_warm,2025-05,0.10519016268290104,21415.05656307469,24
1h,cap_only,2.0,oos_warm,2025-06,0.035023355094982334,22165.083693462388,34
1h,cap_only,2.0,oos_warm,2025-07,0.058799589546031594,23468.381516891415,25
1h,cap_only,2.0,oos_warm,2025-08,0.034023908445577566,24266.86758098801,26
1h,cap_only,2.0,oos_warm,2025-09,0.07127592346059863,25996.510977318998,36
1h,cap_only,2.0,oos_warm,2025-10,0.05100294984344256,27322.409722799704,38
1h,cap_only,2.0,oos_warm,2025-11,0.012745305578680588,27670.6421838627,26
1h,cap_only,2.0,oos_warm,2025-12,0.0019343551790000912,27724.16703387731,20
1h,cap_only,2.0,oos_warm,2026-01,0.009714735213461445,27993.499975625204,32
1h,cap_only,2.0,oos_warm,2026-02,0.031173089578217184,28866.143857973188,31
1h,cap_only,2.0,oos_warm,2026-03,0.03736220100922183,29944.646527155895,23
1h,cap_only,2.0,oos_warm,2026-04,-0.008137748985667548,29700.964510253358,29
1h,cap_only,2.0,oos_warm,2026-05,0.057801446417937274,31417.723218953826,33
1h,cap_only,2.0,oos_warm,2026-06,0.15744128244283062,36364.169853979816,44
